tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
892420643555336193,38259,8384,7438052,10,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
891815181378084864,24696,4094,7438052,10,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
891087950875897856,19954,3070,7438052,10,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
890729181411237888,64579,18617,7438052,10,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
890609185150312448,27435,4212,7438052,10,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
890240255349198849,31483,7280,7438052,10,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
889665388333682689,47495,9919,7438052,10,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
889531135344209921,14905,2209,7438052,10,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
888917238123831296,28703,4435,7438052,10,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
887705289381826560,29765,5318,7438052,10,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
887473957103951883,68195,17935,7438052,10,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
886983233522544640,34707,7671,7438052,10,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
886680336477933568,22145,4403,7438712,10,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
886366144734445568,20900,3159,7438052,10,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
886258384151887873,27621,6193,7438052,10,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
885528943205470208,35519,6341,7438052,10,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
885311592912609280,0,18343,7438052,10,Twitter for iPhone,This is a retweet,This is a retweet
885167619883638784,21637,4322,7438052,10,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
884876753390489601,27563,5586,7438052,10,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
884247878851493888,72113,20199,7438052,10,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
883838122936631299,21622,3405,7438052,10,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
883360690899218434,22286,3633,7438052,10,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
882992080364220416,23666,3868,7438052,10,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
882627270321602560,27569,6009,7438052,10,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
882268110199369728,44386,11452,7438712,10,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
881666595344535552,49941,10538,7438052,10,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
881536004380872706,48837,15760,7438052,10,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
881268444196462592,22795,5108,7438052,10,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
880221127280381952,26732,4168,7438052,10,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
879862464715927552,22052,3457,7438052,10,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
879674319642796034,310,10,7438051,10,Twitter for iPhone,Original tweet,d
879415818425184262,104610,43719,7438051,10,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
879050749262655488,22299,4672,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
879008229531029506,18754,2666,7438051,10,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
878604707211726852,29921,7126,7438050,10,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
878404777348136964,0,1275,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
878281511006478336,7654,1275,7438050,10,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
877611172832227328,0,80,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
877316821321428993,27040,5123,7438050,10,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
877201837425926144,26806,5530,7438050,10,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
876537666061221889,23224,4582,7438050,10,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
875747767867523072,24905,4258,7438050,10,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
875097192612077568,27120,6003,7438050,10,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
875021211251597312,25189,4683,7438050,10,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
874434818259525634,0,14645,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
874057562936811520,22419,3933,7438050,10,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
873580283840344065,23979,3926,7438050,10,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
873213775632977920,7167,1580,7438050,10,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
872820683541237760,14578,3683,7438050,10,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
872261713294495745,33923,6304,7438050,10,Twitter for iPhone,Original tweet,https://t.co/iZPEmIPLLY
871879754684805121,37730,11169,7438050,10,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
871762521631449091,20131,3473,7438050,10,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
871166179821445120,0,5699,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
871032628920680449,22527,3818,7438050,10,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
870726314365509632,119,3,7438050,10,Twitter for iPhone,Original tweet,s
870656317836468226,12347,2652,7438050,10,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
870308999962521604,21736,4165,7438050,10,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
869772420881756160,42278,10073,7438050,10,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
869596645499047938,15933,3142,7438050,10,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
869227993411051520,20382,3803,7438050,10,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
868639477480148993,0,2111,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
867900495410671616,24185,4211,7438050,10,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
867421006826221569,16116,2532,7438050,10,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
867072653475098625,0,123,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
866450705531457537,122635,35704,7438050,10,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
866094527597207552,0,8485,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
865359393868664832,26586,5068,7438051,10,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
864873206498414592,32472,8850,7438051,10,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
864197398364647424,30352,9094,7438051,10,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,20766,4214,7438051,10,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
863471782782697472,0,2500,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
863079547188785154,8835,1118,7438051,10,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
862831371563274240,19337,5180,7438051,10,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
862722525377298433,17208,3594,7438051,10,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
862096992088072192,75289,23780,7438051,10,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
861005113778896900,16895,3889,7438051,10,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,2209,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
860563773140209665,7592,2209,7438051,10,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
860276583193509888,18515,3559,7438051,10,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
860184849394610176,16886,5975,7438051,10,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
860177593139703809,0,31643,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
859851578198683649,15586,3599,7438051,10,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
858860390427611136,0,8371,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
858471635011153920,21814,4989,7438051,10,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
857746408056729600,34847,10975,7438051,10,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
857263160327368704,20350,4664,7438051,10,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
857214891891077121,233,18,7438051,10,Twitter for iPhone,Original tweet,0
857029823797047296,19274,4138,7438051,10,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
856526610513747968,12062,1942,7438051,10,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
856288084350160898,526,17,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
856282028240666624,28267,6547,7438051,10,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
855860136149123072,5147,1069,7438051,10,Twitter for iPhone,Original tweet,0
855818117272018944,27158,5638,7438051,10,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
855245323840757760,0,6221,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
855138241867124737,0,48,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
854732716440526848,23395,6365,7438051,10,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
854120357044912130,32800,7818,7438051,10,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
853760880890318849,29379,6070,7438051,10,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
853639147608842240,35846,10615,7438051,10,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
852936405516943360,0,2110,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
852672615818899456,15370,2264,7438051,10,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
852311364735569921,34166,10402,7438051,10,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
852226086759018497,20640,7156,7438051,10,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
851953902622658560,0,10158,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
851464819735769094,25100,7461,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
851224888060895234,21385,6035,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
850753642995093505,32124,9808,7438051,10,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
850333567704068097,3549,352,7438051,10,Twitter for iPhone,Original tweet,S
849776966551130114,31608,8042,7438051,10,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
849412302885593088,16473,3330,7438051,10,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
849336543269576704,11854,1998,7438051,10,Twitter for iPhone,Original tweet,https://t.co/C6cLzHKtpG
848690551926992896,26187,4581,7438051,10,Twitter for iPhone,Original tweet,https://t.co/bR2UgZPzRE
848212111729840128,16971,3267,7438051,10,Twitter for iPhone,Original tweet,https://t.co/KUBZuymfjF
847971574464610304,0,458,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
847962785489326080,24459,5420,7438051,10,Twitter for iPhone,Original tweet,https://t.co/1G620DbMlY
847842811428974592,5703,1427,7438051,10,Twitter for iPhone,Original tweet,https://t.co/YrKQoI5Dde
847251039262605312,21294,4568,7438051,10,Twitter for iPhone,Original tweet,https://t.co/zhbRIZQgnq
847116187444137987,22318,3395,7438051,10,Twitter for iPhone,Original tweet,https://t.co/FoS7RUQGBI
846874817362120707,20949,4180,7438051,10,Twitter for iPhone,Original tweet,https://t.co/uaeFb7LCT9
846505985330044928,14740,3296,7438051,10,Twitter for iPhone,Original tweet,https://t.co/GJ8rozumsy
846042936437604353,16683,3085,7438051,10,Twitter for iPhone,Original tweet,https://t.co/0hLkztpiOW
845677943972139009,26220,5103,7438051,10,Twitter for iPhone,Original tweet,https://t.co/R6xQ5n19T3
845306882940190720,24378,5761,7438051,10,Twitter for iPhone,Original tweet,https://t.co/7mPCF4ZwEk
845098359547420673,0,8189,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
844973813909606400,15806,3438,7438051,10,Twitter for iPhone,Original tweet,https://t.co/7TWoMa3h5W
844704788403113984,40502,11061,7438051,10,Twitter for iPhone,Original tweet,https://t.co/wwKLUUt6dk
844223788422217728,14264,2348,7438051,10,Twitter for iPhone,Original tweet,https://t.co/VI27R8R4nA
843604394117681152,17688,2947,7438051,10,Twitter for iPhone,Original tweet,https://t.co/wHUElL84RC
842846295480000512,15937,3852,7438051,10,Twitter for iPhone,Original tweet,https://t.co/nFpNgCWWYs
842535590457499648,18968,3754,7438051,10,Twitter for iPhone,Original tweet,https://t.co/Tf0rh9ZgZe
842115215311396866,14690,3248,7438051,10,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
841833993020538882,0,16472,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
841439858740625411,13253,3937,7438051,10,Twitter for iPhone,Original tweet,https://t.co/lFivFHjdCU
841077006473256960,24030,5699,7438051,10,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
840728873075638272,0,17415,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
840696689258311684,12918,1054,7438051,10,Twitter for iPhone,Original tweet,https://t.co/2gclc1MNr7
840268004936019968,20265,6168,7438051,10,Twitter for iPhone,Original tweet,https://t.co/JQT6a68X0D
839549326359670784,28955,8371,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ESW7mcQeZV
839290600511926273,0,154,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
838952994649550848,20645,4275,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ngAxYLVYHP
838831947270979586,0,11926,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
838476387338051585,23809,5198,7438051,10,Twitter for iPhone,Original tweet,https://t.co/51FXNuouHI
838201503651401729,0,10897,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
838083903487373313,18574,3399,7438050,10,Twitter for iPhone,Original tweet,https://t.co/meUc8jufAO
837482249356513284,4040,476,7438050,10,Twitter for iPhone,Original tweet,https://t.co/W68fzRDWlX
837471256429613056,13485,2476,7438050,10,Twitter for iPhone,Original tweet,https://t.co/8hIndhskzN
837110210464448512,16892,2589,7438050,10,Twitter for iPhone,Original tweet,https://t.co/7pUjwe8X6B
836753516572119041,20281,4987,7438050,10,Twitter for iPhone,Original tweet,https://t.co/zOUjCf39ZY
836677758902222849,13295,2399,7438050,10,Twitter for iPhone,Original tweet,https://t.co/RG3VPvE3qI
836648853927522308,0,593,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
836380477523124226,15529,3196,7438050,10,Twitter for iPhone,Original tweet,https://t.co/WiqIifrlvl
835685285446955009,0,8836,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
835536468978302976,0,1844,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
835309094223372289,0,22753,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
835264098648616962,8186,1844,7438050,10,Twitter for iPhone,Original tweet,https://t.co/jzpoQR1MY0
835172783151792128,27606,6217,7438050,10,Twitter for iPhone,Original tweet,https://t.co/faYkZD4RKp
834786237630337024,22341,5926,7438050,10,Twitter for iPhone,Original tweet,https://t.co/7qhRRXg79X
834477809192075265,0,11566,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
834209720923721728,21784,5191,7438050,10,Twitter for iPhone,Original tweet,https://t.co/FaeinVjzTZ
833863086058651648,14176,2605,7438050,10,Twitter for iPhone,Original tweet,https://t.co/HDloTYilWZ
833732339549220864,0,235,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
833722901757046785,21878,3482,7438050,10,Twitter for iPhone,Original tweet,https://t.co/c7KSbGR413
833479644947025920,15710,2244,7438050,10,Twitter for iPhone,Original tweet,https://t.co/YGeSpyN8Gu
832998151111966721,14071,2407,7438050,10,Twitter for iPhone,Original tweet,https://t.co/vhXGKjOSMz
832645525019123713,3085,564,7438050,10,Twitter Web Client,Original tweet,https://t.co/dp5h9bCwU7
832636094638288896,16778,3037,7438050,10,Twitter for iPhone,Original tweet,https://t.co/Y4DZx2UWsr
832369877331693569,18146,3458,7438050,10,Twitter for iPhone,Original tweet,https://t.co/Dhdx5HnQ4d
832215909146226688,0,6724,7438050,10,Twitter for iPhone,This is a retweet,This is a retweet
832088576586297345,70,2,7438050,10,Twitter for iPhone,Original tweet,5
832040443403784192,0,10570,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
831939777352105988,25422,6666,7438051,10,Twitter for iPhone,Original tweet,https://t.co/Q8LolvMddM
831670449226514432,11063,1972,7438051,10,Twitter for iPhone,Original tweet,https://t.co/u6p4LxzHKg
831552930092285952,9538,2490,7438051,10,Twitter for iPhone,Original tweet,https://t.co/IiB5fchBNM
831322785565769729,9732,1662,7438051,10,Twitter for iPhone,Original tweet,https://t.co/Xc0gyovCtK
831309418084069378,12418,2657,7438051,10,Twitter for iPhone,Original tweet,https://t.co/CAFr8SiFl9
830583320585068544,70980,18343,7438051,10,Twitter for iPhone,Original tweet,https://t.co/SATN4If5H5
830097400375152640,10422,3277,7438051,10,Twitter for iPhone,Original tweet,https://t.co/1hPFQL9xpK
829878982036299777,0,5466,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
829501995190984704,33697,11566,7438051,10,Twitter for iPhone,Original tweet,https://t.co/hzjGiTmhgj
829374341691346946,36743,10158,7438051,10,Twitter for iPhone,Original tweet,https://t.co/xo7FZFIAao
829141528400556032,26018,8082,7438051,10,Twitter for iPhone,Original tweet,https://t.co/rHwfySggqR
829011960981237760,56270,17665,7438051,10,Twitter for iPhone,Original tweet,https://t.co/GBAOEZbHhN
828801551087042563,0,3711,7438051,10,Twitter for iPhone,This is a retweet,This is a retweet
828770345708580865,27144,6412,7438051,10,Twitter for iPhone,Original tweet,https://t.co/iiswSKWKPF
828708714936930305,38887,12252,7438051,10,Twitter for iPhone,Original tweet,https://t.co/WKw8mEljj2
828650029636317184,10093,1470,7438051,10,Twitter for iPhone,Original tweet,https://t.co/bZ4axuH6OK
828409743546925057,6679,1254,7438051,10,Twitter for iPhone,Original tweet,https://t.co/ZH5CvRlCxt
828381636999917570,13413,2423,7438051,10,Twitter for iPhone,Original tweet,https://t.co/sPHZB0Hwf0
828376505180889089,7845,1161,7438052,10,Twitter for iPhone,Original tweet,https://t.co/HKBVZqXFNR
828372645993398273,13310,3205,7438052,10,Twitter for iPhone,Original tweet,https://t.co/aYBUiGornB
828361771580813312,2329,184,7438052,10,Twitter Web Client,Original tweet,n
828046555563323392,12496,3124,7438052,10,Twitter for iPhone,Original tweet,https://t.co/sD8LLJIDzZ
